symbol,date,netProfitMargin,grossProfitMargin,operatingProfitMargin,Name,Sector,Industry,Full Time Employees,Total ESG Risk score,Environment Risk Score,Governance Risk Score,Social Risk Score,Controversy Level,Controversy Score,ESG Risk Percentile,ESG Risk Level
INCY,2023-12-31,0.1617033976982121,0.9309999407411256,0.1679069089082864,Incyte Corp,Healthcare,Biotechnology,"2,324",24.0,1.5,7.1,15.6,Low,1.0,41st percentile,Medium
INCY,2022-12-31,0.1003524679383792,0.9390223102041898,0.1706928727241662,Incyte Corp,Healthcare,Biotechnology,"2,324",24.0,1.5,7.1,15.6,Low,1.0,41st percentile,Medium
INCY,2021-12-31,0.317647752193625,0.949438211653546,0.196156941090666,Incyte Corp,Healthcare,Biotechnology,"2,324",24.0,1.5,7.1,15.6,Low,1.0,41st percentile,Medium
INCY,2020-12-31,-0.1108849057749984,0.950752652527354,-0.0901079310699133,Incyte Corp,Healthcare,Biotechnology,"2,324",24.0,1.5,7.1,15.6,Low,1.0,41st percentile,Medium
INTC,2024-12-28,-0.3532136871245362,0.3266416828308318,-0.2199205288036007,Intel Corp,Technology,Semiconductors,"131,900",17.0,4.4,7.0,5.9,Significant,3.0,16th percentile,Low
INTC,2023-12-30,0.0311462712989599,0.400365125027661,0.0017149811905288,Intel Corp,Technology,Semiconductors,"131,900",17.0,4.4,7.0,5.9,Significant,3.0,16th percentile,Low
INTC,2022-12-31,0.1270974085704317,0.426079233672725,0.0370158911409268,Intel Corp,Technology,Semiconductors,"131,900",17.0,4.4,7.0,5.9,Significant,3.0,16th percentile,Low
INTC,2021-12-25,0.2514172909495849,0.5544518121077141,0.2462036849564689,Intel Corp,Technology,Semiconductors,"131,900",17.0,4.4,7.0,5.9,Significant,3.0,16th percentile,Low
INTC,2020-12-26,0.2683935428358611,0.5600832188218372,0.3040826023861199,Intel Corp,Technology,Semiconductors,"131,900",17.0,4.4,7.0,5.9,Significant,3.0,16th percentile,Low
ICE,2024-12-31,0.2341637615848992,0.554544681574696,0.3663804098290961,Intercontinental Exchange In,Financial Services,Financial Data & Stock Exchanges,"9,116",16.0,1.7,6.7,8.0,Moderate,2.0,14th percentile,Low
ICE,2023-12-31,0.2391194587498737,0.5714429970715945,0.3730182772897102,Intercontinental Exchange In,Financial Services,Financial Data & Stock Exchanges,"9,116",16.0,1.7,6.7,8.0,Moderate,2.0,14th percentile,Low
ICE,2022-12-31,0.1500622665006226,0.5398505603985057,0.2612079701120797,Intercontinental Exchange In,Financial Services,Financial Data & Stock Exchanges,"9,116",16.0,1.7,6.7,8.0,Moderate,2.0,14th percentile,Low
ICE,2021-12-31,0.4426265270506108,0.5473385689354275,0.6787739965095986,Intercontinental Exchange In,Financial Services,Financial Data & Stock Exchanges,"9,116",16.0,1.7,6.7,8.0,Moderate,2.0,14th percentile,Low
ICE,2020-12-31,0.2533964095099466,0.5214701601164483,0.3679039301310043,Intercontinental Exchange In,Financial Services,Financial Data & Stock Exchanges,"9,116",16.0,1.7,6.7,8.0,Moderate,2.0,14th percentile,Low
IFF,2024-12-31,0.0211598746081504,0.359108324625566,0.0667014977359805,Intl Flavors & Fragrances,Basic Materials,Specialty Chemicals,"24,600",22.0,10.4,6.5,5.4,Moderate,2.0,34th percentile,Medium
IFF,2023-12-31,-0.2234515201672619,0.3206725324505619,0.053314748671487,Intl Flavors & Fragrances,Basic Materials,Specialty Chemicals,"24,600",22.0,10.4,6.5,5.4,Moderate,2.0,34th percentile,Medium
IFF,2022-12-31,-0.147588424437299,0.3336816720257234,0.087620578778135,Intl Flavors & Fragrances,Basic Materials,Specialty Chemicals,"24,600",22.0,10.4,6.5,5.4,Moderate,2.0,34th percentile,Medium
IFF,2021-12-31,0.0229924502402196,0.3204358270418668,0.0501887439945092,Intl Flavors & Fragrances,Basic Materials,Specialty Chemicals,"24,600",22.0,10.4,6.5,5.4,Moderate,2.0,34th percentile,Medium
IFF,2020-12-31,0.0717904882126902,0.4102612013321954,0.1114196244511715,Intl Flavors & Fragrances,Basic Materials,Specialty Chemicals,"24,600",22.0,10.4,6.5,5.4,Moderate,2.0,34th percentile,Medium
IP,2024-12-31,0.0299156775337021,0.2815940705730705,0.0436113647349481,International Paper Co,Consumer Cyclical,Packaging & Containers,"39,000",24.0,14.3,4.9,4.5,Significant,3.0,40th percentile,Medium
IP,2023-12-31,0.0152252061746669,0.2794988369634172,0.12148445760203,International Paper Co,Consumer Cyclical,Packaging & Containers,"39,000",24.0,14.3,4.9,4.5,Significant,3.0,40th percentile,Medium
IP,2022-12-31,0.0710741458343178,0.2843910968290724,0.0828883323094371,International Paper Co,Consumer Cyclical,Packaging & Containers,"39,000",24.0,14.3,4.9,4.5,Significant,3.0,40th percentile,Medium
IP,2021-12-31,0.041884005577648,0.2856478851417652,0.0757114083561431,International Paper Co,Consumer Cyclical,Packaging & Containers,"39,000",24.0,14.3,4.9,4.5,Significant,3.0,40th percentile,Medium
IP,2020-12-31,0.0274409336749217,0.2975234842015371,0.097865072587532,International Paper Co,Consumer Cyclical,Packaging & Containers,"39,000",24.0,14.3,4.9,4.5,Significant,3.0,40th percentile,Medium
IPG,2024-12-31,0.0644892767286773,0.1701974428762498,0.1125358923276934,Interpublic Group of Cos Inc,Communication Services,Advertising Agencies,"57,800",10.0,0.0,5.3,5.1,Low,1.0,3rd percentile,Low
IPG,2023-12-31,0.1008696610434095,0.1666039139338616,0.1361520024243982,Interpublic Group of Cos Inc,Communication Services,Advertising Agencies,"57,800",10.0,0.0,5.3,5.1,Low,1.0,3rd percentile,Low
IPG,2022-12-31,0.0858361243800216,0.168807994289793,0.1263932356009443,Interpublic Group of Cos Inc,Communication Services,Advertising Agencies,"57,800",10.0,0.0,5.3,5.1,Low,1.0,3rd percentile,Low
IPG,2021-12-31,0.093040514808558,0.1809348970285234,0.1402443192359897,Interpublic Group of Cos Inc,Communication Services,Advertising Agencies,"57,800",10.0,0.0,5.3,5.1,Low,1.0,3rd percentile,Low
IPG,2020-12-31,0.0387484825074495,0.1491667586359121,0.1067542213883677,Interpublic Group of Cos Inc,Communication Services,Advertising Agencies,"57,800",10.0,0.0,5.3,5.1,Low,1.0,3rd percentile,Low
INTU,2024-07-31,0.181946576604237,0.7872275099785079,0.2229045133558489,Intuit Inc,Technology,Software—Application,"17,300",16.0,1.0,4.7,10.5,Moderate,2.0,13th percentile,Low
INTU,2023-07-31,0.165924276169265,0.78125,0.2186108017817372,Intuit Inc,Technology,Software—Application,"17,300",16.0,1.0,4.7,10.5,Moderate,2.0,13th percentile,Low
INTU,2022-07-31,0.1623448059091623,0.8109382366808109,0.202027345591702,Intuit Inc,Technology,Software—Application,"17,300",16.0,1.0,4.7,10.5,Moderate,2.0,13th percentile,Low
INTU,2021-07-31,0.21405584968338,0.825288072251635,0.2595245510225267,Intuit Inc,Technology,Software—Application,"17,300",16.0,1.0,4.7,10.5,Moderate,2.0,13th percentile,Low
INTU,2020-07-31,0.2377913790858184,0.8205495507227504,0.2833702304987628,Intuit Inc,Technology,Software—Application,"17,300",16.0,1.0,4.7,10.5,Moderate,2.0,13th percentile,Low
ISRG,2024-12-31,0.2780857508889979,0.6745848349516887,0.2812346595467008,Intuitive Surgical Inc,Healthcare,Medical Instruments & Supplies,"12,120",24.0,4.4,9.6,9.8,Low,1.0,39th percentile,Medium
ISRG,2023-12-31,0.2523827571201976,0.6638733313681728,0.2480032565517047,Intuitive Surgical Inc,Healthcare,Medical Instruments & Supplies,"12,120",24.0,4.4,9.6,9.8,Low,1.0,39th percentile,Medium
ISRG,2022-12-31,0.2125132589759249,0.6743595512841117,0.1946739095496769,Intuitive Surgical Inc,Healthcare,Medical Instruments & Supplies,"12,120",24.0,4.4,9.6,9.8,Low,1.0,39th percentile,Medium
ISRG,2021-12-31,0.2985236685872401,0.6932453021838497,0.3189086005499028,Intuitive Surgical Inc,Healthcare,Medical Instruments & Supplies,"12,120",24.0,4.4,9.6,9.8,Low,1.0,39th percentile,Medium
ISRG,2020-12-31,0.2433461820851688,0.6564794419970631,0.1774963289280469,Intuitive Surgical Inc,Healthcare,Medical Instruments & Supplies,"12,120",24.0,4.4,9.6,9.8,Low,1.0,39th percentile,Medium
IVZ,2024-12-31,0.1277072688313829,0.3341354870611505,0.1371518048458876,Invesco Ltd,Financial Services,Asset Management,"8,621",20.0,1.0,10.0,10.0,Moderate,2.0,27th percentile,
IVZ,2023-12-31,-0.0169512280456231,0.3508151983766006,-0.0760618571128682,Invesco Ltd,Financial Services,Asset Management,"8,621",20.0,1.0,10.0,10.0,Moderate,2.0,27th percentile,
IVZ,2022-12-31,0.1522094926350245,0.4029823604291689,0.2178412603944519,Invesco Ltd,Financial Services,Asset Management,"8,621",20.0,1.0,10.0,10.0,Moderate,2.0,27th percentile,
IVZ,2021-12-31,0.2363913264196098,0.3347450866632823,0.2593661614330263,Invesco Ltd,Financial Services,Asset Management,"8,621",20.0,1.0,10.0,10.0,Moderate,2.0,27th percentile,
IVZ,2020-12-31,0.123926060921635,0.3889123926060921,0.2258851861494402,Invesco Ltd,Financial Services,Asset Management,"8,621",20.0,1.0,10.0,10.0,Moderate,2.0,27th percentile,
IQV,2024-12-31,0.0891269068484258,0.3489126906848426,0.1429406037000973,Iqvia Holdings Inc,Healthcare,Diagnostics & Research,"87,000",19.0,1.3,7.2,10.6,Moderate,2.0,23rd percentile,Low
IQV,2023-12-31,0.0906300053390282,0.3496396155899626,0.1319407367859049,Iqvia Holdings Inc,Healthcare,Diagnostics & Research,"87,000",19.0,1.3,7.2,10.6,Moderate,2.0,23rd percentile,Low
IQV,2022-12-31,0.0757113115891741,0.3489243580846634,0.1248438584316447,Iqvia Holdings Inc,Healthcare,Diagnostics & Research,"87,000",19.0,1.3,7.2,10.6,Moderate,2.0,23rd percentile,Low
IQV,2021-12-31,0.0696266397578203,0.334510595358224,0.1004036326942482,Iqvia Holdings Inc,Healthcare,Diagnostics & Research,"87,000",19.0,1.3,7.2,10.6,Moderate,2.0,23rd percentile,Low
IQV,2020-12-31,0.0245620213046923,0.3397306100889162,0.0643542565366669,Iqvia Holdings Inc,Healthcare,Diagnostics & Research,"87,000",19.0,1.3,7.2,10.6,Moderate,2.0,23rd percentile,Low
IRM,2024-12-31,0.0292940919938815,0.5615302600412462,0.1641518598080069,Iron Mountain Inc,Real Estate,REIT—Specialty,"26,000",15.0,5.0,6.0,3.7,Moderate,2.0,10th percentile,Low
IRM,2023-12-31,0.0336175701682885,0.5697672148311886,0.1681987938957233,Iron Mountain Inc,Real Estate,REIT—Specialty,"26,000",15.0,5.0,6.0,3.7,Moderate,2.0,10th percentile,Low
IRM,2022-12-31,0.1091354803516124,0.571061377771734,0.2057128984511638,Iron Mountain Inc,Real Estate,REIT—Specialty,"26,000",15.0,5.0,6.0,3.7,Moderate,2.0,10th percentile,Low
IRM,2021-12-31,0.1002373132902789,0.5798250084436688,0.1901739072935264,Iron Mountain Inc,Real Estate,REIT—Specialty,"26,000",15.0,5.0,6.0,3.7,Moderate,2.0,10th percentile,Low
IRM,2020-12-31,0.0826309837555789,0.5762653504594589,0.1555478664277946,Iron Mountain Inc,Real Estate,REIT—Specialty,"26,000",15.0,5.0,6.0,3.7,Moderate,2.0,10th percentile,Low
JBHT,2024-12-31,0.0472306085013539,0.1037559223787403,0.0699733370926808,Hunt (Jb) Transprt Svcs Inc,Industrials,Integrated Freight & Logistics,"37,151",14.0,3.0,4.9,6.0,Low,1.0,8th percentile,Low
JBHT,2023-12-31,0.0567658625536987,0.1867849238464137,0.0774140244503656,Hunt (Jb) Transprt Svcs Inc,Industrials,Integrated Freight & Logistics,"37,151",14.0,3.0,4.9,6.0,Low,1.0,8th percentile,Low
JBHT,2022-12-31,0.0654347958306194,0.1669047635280655,0.0463772813809424,Hunt (Jb) Transprt Svcs Inc,Industrials,Integrated Freight & Logistics,"37,151",14.0,3.0,4.9,6.0,Low,1.0,8th percentile,Low
JBHT,2021-12-31,0.0625235961434882,0.1536630994201163,0.0401401115784272,Hunt (Jb) Transprt Svcs Inc,Industrials,Integrated Freight & Logistics,"37,151",14.0,3.0,4.9,6.0,Low,1.0,8th percentile,Low
JBHT,2020-12-31,0.0525119251418528,0.1504555613287005,0.0192749019801956,Hunt (Jb) Transprt Svcs Inc,Industrials,Integrated Freight & Logistics,"37,151",14.0,3.0,4.9,6.0,Low,1.0,8th percentile,Low
JKHY,2024-06-30,0.172335179231457,0.4134724534798015,0.220889867630644,Jack Henry & Associates Inc,Technology,Information Technology Services,,15.0,0.8,5.2,9.4,,0.0,11th percentile,Low
JKHY,2023-06-30,0.176467077569353,0.4132642698519807,0.2313556034503504,Jack Henry & Associates Inc,Technology,Information Technology Services,,15.0,0.8,5.2,9.4,,0.0,11th percentile,Low
JKHY,2022-06-30,0.1867924178695177,0.4191037653303028,0.2442858142843319,Jack Henry & Associates Inc,Technology,Information Technology Services,,15.0,0.8,5.2,9.4,,0.0,11th percentile,Low
JKHY,2021-06-30,0.1771496822079085,0.3951860541170783,0.2267735926858053,Jack Henry & Associates Inc,Technology,Information Technology Services,,15.0,0.8,5.2,9.4,,0.0,11th percentile,Low
JKHY,2020-06-30,0.1748121906795665,0.4057606446887483,0.2242851932186531,Jack Henry & Associates Inc,Technology,Information Technology Services,,15.0,0.8,5.2,9.4,,0.0,11th percentile,Low
J,2024-09-27,0.0700893083444215,0.2463064544022963,0.0602068995919551,Jacobs Solutions Inc,Industrials,Engineering & Construction,"60,000",22.0,5.3,5.6,11.5,Significant,3.0,34th percentile,Medium
J,2023-09-29,0.061353905756113,0.2498161530933279,0.062340596898839,Jacobs Solutions Inc,Industrials,Engineering & Construction,"60,000",22.0,5.3,5.6,11.5,Significant,3.0,34th percentile,Medium
J,2022-09-30,0.0658319665168637,0.2637165986887148,0.0551855173537479,Jacobs Solutions Inc,Industrials,Engineering & Construction,"60,000",22.0,5.3,5.6,11.5,Significant,3.0,34th percentile,Medium
J,2021-10-01,0.0338496031117537,0.2159832173294527,0.0488261525597205,Jacobs Solutions Inc,Industrials,Engineering & Construction,"60,000",22.0,5.3,5.6,11.5,Significant,3.0,34th percentile,Medium
J,2020-10-02,0.0284428179457837,0.1906591557808575,0.0395057114795302,Jacobs Solutions Inc,Industrials,Engineering & Construction,"60,000",22.0,5.3,5.6,11.5,Significant,3.0,34th percentile,Medium
JNJ,2024-12-29,0.1583634500850024,0.6907150336069173,0.2493667038200425,Johnson & Johnson,Healthcare,Drug Manufacturers—General,"152,700",25.0,0.7,8.6,15.8,High,4.0,44th percentile,Medium
JNJ,2023-12-31,0.4127925410115196,0.6881950234267664,0.2748858018530044,Johnson & Johnson,Healthcare,Drug Manufacturers—General,"152,700",25.0,0.7,8.6,15.8,High,4.0,44th percentile,Medium
JNJ,2023-01-01,0.2242905363170396,0.6925115639454932,0.2626953369171146,Johnson & Johnson,Healthcare,Drug Manufacturers—General,"152,700",25.0,0.7,8.6,15.8,High,4.0,44th percentile,Medium
JNJ,2022-01-02,0.2651511303022606,0.7027940055880112,0.2659766319532639,Johnson & Johnson,Healthcare,Drug Manufacturers—General,"152,700",25.0,0.7,8.6,15.8,High,4.0,44th percentile,Medium
JNJ,2021-01-03,0.1781701055894604,0.6557807807807807,0.2389445897510413,Johnson & Johnson,Healthcare,Drug Manufacturers—General,"152,700",25.0,0.7,8.6,15.8,High,4.0,44th percentile,Medium
JCI,2024-09-30,0.0742854653189264,0.3519083304287208,0.1052631578947368,Johnson Controls Internation,Industrials,Building Products & Equipment,"100,000",15.0,4.9,5.3,4.6,Significant,3.0,10th percentile,Low
JCI,2023-09-30,0.0690105624603441,0.3348262605904527,0.1041316761840779,Johnson Controls Internation,Industrials,Building Products & Equipment,"100,000",15.0,4.9,5.3,4.6,Significant,3.0,10th percentile,Low
JCI,2022-09-30,0.0605557531918257,0.3297758804695838,0.1045100596861536,Johnson Controls Internation,Industrials,Building Products & Equipment,"100,000",15.0,4.9,5.3,4.6,Significant,3.0,10th percentile,Low
JCI,2021-09-30,0.0691651174581713,0.3405019435524759,0.1293729930708129,Johnson Controls Internation,Industrials,Building Products & Equipment,"100,000",15.0,4.9,5.3,4.6,Significant,3.0,10th percentile,Low
JCI,2020-09-30,0.0282744096428731,0.3320786844109871,0.0858986422906304,Johnson Controls Internation,Industrials,Building Products & Equipment,"100,000",15.0,4.9,5.3,4.6,Significant,3.0,10th percentile,Low
JPM,2024-12-31,0.3503817159841321,1.0,0.5071549275518642,Jpmorgan Chase & Co,Financial Services,Banks—Diversified,"300,066",29.0,1.1,11.7,16.2,Significant,3.0,60th percentile,Medium
JPM,2023-12-31,0.3401661289215349,1.0,0.484265806274456,Jpmorgan Chase & Co,Financial Services,Banks—Diversified,"300,066",29.0,1.1,11.7,16.2,Significant,3.0,60th percentile,Medium
JPM,2022-12-31,0.2928770765152634,1.0,0.4082912912679472,Jpmorgan Chase & Co,Financial Services,Banks—Diversified,"300,066",29.0,1.1,11.7,16.2,Significant,3.0,60th percentile,Medium
JPM,2021-12-31,0.3972059004807495,1.0,0.5343633151169002,Jpmorgan Chase & Co,Financial Services,Banks—Diversified,"300,066",29.0,1.1,11.7,16.2,Significant,3.0,60th percentile,Medium
JPM,2020-12-31,0.2429952537056963,1.0,0.3483062652753101,Jpmorgan Chase & Co,Financial Services,Banks—Diversified,"300,066",29.0,1.1,11.7,16.2,Significant,3.0,60th percentile,Medium
JNPR,2024-12-31,0.0567447177546515,0.5876497950173447,0.0575134027120782,Juniper Networks Inc,Technology,Communication Equipment,"10,901",17.0,2.0,6.0,9.0,Low,1.0,15th percentile,Negligible
JNPR,2023-12-31,0.0557462485398508,0.5754155809147273,0.0844819840057507,Juniper Networks Inc,Technology,Communication Equipment,"10,901",17.0,2.0,6.0,9.0,Low,1.0,15th percentile,Negligible
JNPR,2022-12-31,0.0888478080434618,0.5580434618576926,0.0979212253829321,Juniper Networks Inc,Technology,Communication Equipment,"10,901",17.0,2.0,6.0,9.0,Low,1.0,15th percentile,Negligible
JNPR,2021-12-31,0.053364024158466,0.5786417198124763,0.0818304683870422,Juniper Networks Inc,Technology,Communication Equipment,"10,901",17.0,2.0,6.0,9.0,Low,1.0,15th percentile,Negligible
JNPR,2020-12-31,0.0579964455242851,0.5789970979280556,0.0794357832219747,Juniper Networks Inc,Technology,Communication Equipment,"10,901",17.0,2.0,6.0,9.0,Low,1.0,15th percentile,Negligible
K,2024-12-28,0.1053415954192485,0.3564985489057965,0.1469134834104635,Kellogg Co,Consumer Defensive,Packaged Foods,"30,000",27.0,7.4,4.6,14.9,Moderate,2.0,51st percentile,Medium
K,2023-12-30,0.0724737082761774,0.3263984148757811,0.1146928821825941,Kellogg Co,Consumer Defensive,Packaged Foods,"30,000",27.0,7.4,4.6,14.9,Moderate,2.0,51st percentile,Medium
K,2022-12-31,0.0758713348612977,0.3011933928712558,0.0957085276219078,Kellogg Co,Consumer Defensive,Packaged Foods,"30,000",27.0,7.4,4.6,14.9,Moderate,2.0,51st percentile,Medium
K,2022-01-01,0.1266706393121648,0.3250191538265089,0.1177321869413467,Kellogg Co,Consumer Defensive,Packaged Foods,"30,000",27.0,7.4,4.6,14.9,Moderate,2.0,51st percentile,Medium
K,2021-01-02,0.0908496732026143,0.343282498184459,0.1278867102396514,Kellogg Co,Consumer Defensive,Packaged Foods,"30,000",27.0,7.4,4.6,14.9,Moderate,2.0,51st percentile,Medium
KEY,2024-12-31,-0.0177802319160684,0.4481501932633904,-0.0337934842628382,Keycorp,Financial Services,Banks—Regional,"17,987",23.0,2.0,10.0,11.0,Low,1.0,37th percentile,
KEY,2023-12-31,0.1640651510010179,1.7639972853749577,0.3791991856124873,Keycorp,Financial Services,Banks—Regional,"17,987",23.0,2.0,10.0,11.0,Low,1.0,37th percentile,
KEY,2022-12-31,0.2728437233134073,1.0,0.3320523768858525,Keycorp,Financial Services,Banks—Regional,"17,987",23.0,2.0,10.0,11.0,Low,1.0,37th percentile,
KEY,2021-12-31,0.3729752770673487,1.0,0.4641943734015345,Keycorp,Financial Services,Banks—Regional,"17,987",23.0,2.0,10.0,11.0,Low,1.0,37th percentile,
KEY,2020-12-31,0.2069337442218798,1.0,0.2419106317411402,Keycorp,Financial Services,Banks—Regional,"17,987",23.0,2.0,10.0,11.0,Low,1.0,37th percentile,
KEYS,2024-10-31,0.1233179353283791,0.6292428198433421,0.1673026712191203,Keysight Technologies In,Technology,Scientific & Technical Instruments,"15,000",9.0,2.0,5.0,2.0,Low,1.0,2nd percentile,
KEYS,2023-10-31,0.1934480234260615,0.6464128843338214,0.2485358711566618,Keysight Technologies In,Technology,Scientific & Technical Instruments,"15,000",9.0,2.0,5.0,2.0,Low,1.0,2nd percentile,
KEYS,2022-10-31,0.207380073800738,0.6365313653136532,0.2461254612546125,Keysight Technologies In,Technology,Scientific & Technical Instruments,"15,000",9.0,2.0,5.0,2.0,Low,1.0,2nd percentile,
KEYS,2021-10-31,0.1809350333940498,0.6211293260473588,0.2185792349726776,Keysight Technologies In,Technology,Scientific & Technical Instruments,"15,000",9.0,2.0,5.0,2.0,Low,1.0,2nd percentile,
KEYS,2020-10-31,0.1485429992892679,0.6000947642738688,0.1812366737739872,Keysight Technologies In,Technology,Scientific & Technical Instruments,"15,000",9.0,2.0,5.0,2.0,Low,1.0,2nd percentile,
KMB,2024-12-31,0.1268820420779738,0.3579619104596669,0.1600358959018845,Kimberly Clark Corp,Consumer Defensive,Household & Personal Products,"44,000",22.0,8.0,6.0,8.0,Moderate,2.0,32nd percentile,
KMB,2023-12-31,0.0863393862268122,0.3441828593803533,0.1147276197934511,Kimberly Clark Corp,Consumer Defensive,Household & Personal Products,"44,000",22.0,8.0,6.0,8.0,Moderate,2.0,32nd percentile,
